% Author, Ryan Smith
% Context, Electrostatics (1 volt electrode on bottom center--top related grounded--sides zero charge)
% Context, Laminar Flow (developed fluid flow, pressure driven, inlet left, outlet right)
% Geometry, 100um height x 300um width
% Model,ChannelWithEs_Real.mph
% Version,COMSOL 4.3.0.233
% Date,"Sep 4 2013, 00:40"
% Dimension,2
% Nodes,750
% Expressions,4
% Description,"Velocity field, x component, Velocity field, y component, DEP field, x component, DEP field, y component"
% Length unit,m
% x,y,u (m/s),v (m/s),d(es.normE^2,x) (m*kg^2/(s^6*A^2)),d(es.normE^2,y) (m*kg^2/(s^6*A^2))
3.000000000000001E-6,3.3333333333333337E-6,6.147306064025316E-7,1.337105500281308E-7,1.1025322737366531E10,1.2168343969603418E10
9.000000000000002E-6,3.3333333333333337E-6,4.6171373055641266E-7,5.975667797078961E-9,3.3690543090072353E10,1.207119417378259E10
1.5000000000000005E-5,3.3333333333333337E-6,4.633181054643895E-7,-6.757058622307198E-9,5.7123098746236E10,1.238965022270257E10
2.100000000000001E-5,3.3333333333333337E-6,4.826170757347968E-7,-6.800158464321774E-9,8.396251298649495E10,1.1762620997650364E10
2.7000000000000006E-5,3.3333333333333337E-6,5.031409944255101E-7,-5.918064323217729E-9,1.1503955041234799E11,1.1168681968955208E10
3.300000000000001E-5,3.3333333333333337E-6,5.195196330470131E-7,-4.340487764779969E-9,1.5070168397102057E11,1.3055619387255146E10
3.900000000000001E-5,3.3333333333333337E-6,5.317588353798102E-7,-2.9310390839957264E-9,1.913787598921142E11,9.962281095621317E9
4.500000000000001E-5,3.3333333333333337E-6,5.399463000707724E-7,-2.13431329486668E-9,2.464860230172858E11,1.357549316640078E10
5.100000000000002E-5,3.3333333333333337E-6,5.460468862905977E-7,-1.618796209082776E-9,3.2331716148686304E11,1.4029208913864244E10
5.700000000000002E-5,3.3333333333333337E-6,5.500337878043779E-7,-8.093042060949342E-10,3.9666229610631757E11,1.3323494612458717E10
6.300000000000001E-5,3.3333333333333337E-6,5.525488121102083E-7,-5.241226837877773E-10,5.249375903063385E11,1.2484912676596176E10
6.900000000000002E-5,3.3333333333333337E-6,5.542784701032435E-7,-2.761398210953434E-10,6.982520619906387E11,1.3544686691822649E10
7.500000000000002E-5,3.3333333333333337E-6,5.5537605579414E-7,-1.485899973003313E-10,9.430216999177002E11,9.621947711084206E9
8.100000000000003E-5,3.3333333333333337E-6,5.547097733262444E-7,-4.07864081552293E-11,1.201680783670607E12,3.561136186655182E9
8.700000000000001E-5,3.3333333333333337E-6,5.560183467871581E-7,-2.3355446439316673E-10,1.790997098818044E12,-1.2187066180111566E11
9.300000000000002E-5,3.3333333333333337E-6,5.564332834914653E-7,-3.360915215847596E-11,2.7360584833261577E12,-5.718851268535317E10
9.900000000000003E-5,3.3333333333333337E-6,5.560246982455952E-7,-1.9503041455159548E-10,3.836573894198908E12,-1.3252308664799939E11
1.0500000000000002E-4,3.3333333333333337E-6,5.5607664546626E-7,2.60113263595714E-10,7.123614224346509E12,-1.095913571993303E12
1.1100000000000003E-4,3.3333333333333337E-6,5.556569919558483E-7,5.6637678563403354E-11,1.4472964047131504E13,-1.5295801491045435E12
1.1700000000000004E-4,3.3333333333333337E-6,5.55608856238341E-7,-2.0593269958971052E-10,4.837423933511293E13,-1.517954880847181E13
1.2300000000000004E-4,3.3333333333333337E-6,5.55837149078912E-7,-5.03214167265679E-11,1.2303048220812819E14,-1.2971278470625831E14
1.2900000000000005E-4,3.3333333333333337E-6,5.552981938276635E-7,1.6574841376606717E-10,-6.220771303673562E13,-1.0286346440244144E14
1.3500000000000003E-4,3.3333333333333337E-6,5.560625930490229E-7,2.3177934313975776E-11,-2.330017131584366E13,-1.9464637203005742E13
1.4100000000000004E-4,3.3333333333333337E-6,5.560982378051014E-7,-1.1552648620037371E-10,-7.38954682755452E12,-5.67690773433281E12
1.4700000000000005E-4,3.3333333333333337E-6,5.562545197824716E-7,2.5965064773484085E-11,-1.2924920492291658E12,-1.354097130640514E12
1.5300000000000003E-4,3.3333333333333337E-6,5.558618993386224E-7,1.688767452262448E-10,1.3862231922964565E12,-3.788726943146203E12
1.5900000000000004E-4,3.3333333333333337E-6,5.550914253568807E-7,1.1434696915276196E-10,7.328704476741573E12,-5.732239899266735E12
1.6500000000000005E-4,3.3333333333333337E-6,5.556101657434436E-7,-3.4804166926053865E-10,2.029936146253169E13,-1.3490928346849234E13
1.7100000000000004E-4,3.3333333333333337E-6,5.565211933930594E-7,-1.583270277498405E-10,6.120390526429029E13,-7.85046194690014E13
1.7700000000000005E-4,3.3333333333333337E-6,5.56471209850432E-7,1.9200804905887029E-10,-1.1777795625786427E14,-1.3800065752420077E14
1.8300000000000006E-4,3.3333333333333337E-6,5.563930754895442E-7,9.059253164521214E-11,-5.159981990432121E13,-3.352112469963583E13
1.8900000000000004E-4,3.3333333333333337E-6,5.56482511506033E-7,-8.188414389613485E-11,-1.588331930148508E13,-1.7203021932197656E12
1.9500000000000005E-4,3.3333333333333337E-6,5.567248436528355E-7,3.5410125678361836E-11,-7.1282920469490205E12,-4.031666097111996E11
2.0100000000000006E-4,3.3333333333333337E-6,5.561159355841678E-7,1.7875270529885395E-10,-3.911415360111197E12,-1.2325515201271307E11
2.0700000000000004E-4,3.3333333333333337E-6,5.561358951561235E-7,-1.1314224872652996E-10,-2.784786463477828E12,-7.411409168614273E10
2.1300000000000005E-4,3.3333333333333337E-6,5.557089383272248E-7,7.592298090744232E-11,-1.7975315613859563E12,-2.4534815481635468E10
2.1900000000000006E-4,3.3333333333333337E-6,5.550363805173233E-7,7.496102912796321E-11,-1.2048639608660547E12,4.530517598101807E7
2.2500000000000005E-4,3.3333333333333337E-6,5.555589009943278E-7,2.7612790186310047E-10,-9.479706478012388E11,8.7112753446596E9
2.3100000000000006E-4,3.3333333333333337E-6,5.545022198206355E-7,3.4617441610630845E-10,-6.930324360347054E11,1.2397425128373705E10
2.3700000000000007E-4,3.3333333333333337E-6,5.529247420032327E-7,6.135511580208114E-10,-5.1748879402542975E11,1.4180564410224968E10
2.4300000000000008E-4,3.3333333333333337E-6,5.501044071564983E-7,8.466303188974063E-10,-4.103365954926209E11,1.3700326180484217E10
2.4900000000000004E-4,3.3333333333333337E-6,5.466883605760423E-7,1.1726346676740323E-9,-3.2245443746096454E11,4.885456633911621E9
2.5500000000000007E-4,3.3333333333333337E-6,5.405715309625107E-7,2.269963388318708E-9,-2.4926606919926538E11,8.699342188246454E9
2.6100000000000006E-4,3.3333333333333337E-6,5.312368971494645E-7,3.2318038008814295E-9,-1.933544985668431E11,1.3362948329346766E10
2.670000000000001E-4,3.3333333333333337E-6,5.194254336731161E-7,4.04003918742575E-9,-1.5070565445304944E11,1.3034275211703209E10
2.730000000000001E-4,3.3333333333333337E-6,5.036324085201522E-7,5.6078659146130305E-9,-1.1542230697967416E11,1.1267501891656174E10
2.790000000000001E-4,3.3333333333333337E-6,4.837786460075287E-7,7.047174219551141E-9,-8.38147943340112E10,1.2578690666495684E10
2.8500000000000004E-4,3.3333333333333337E-6,4.640662372321362E-7,5.960597602364927E-9,-5.735253234069353E10,1.1886465485569687E10
2.910000000000001E-4,3.3333333333333337E-6,4.618973601756413E-7,-4.458050253841819E-9,-3.364561735141585E10,1.209975139470654E10
2.9700000000000006E-4,3.3333333333333337E-6,6.124025629356957E-7,-1.2865651758545478E-7,-1.1026169248032377E10,1.2170707861445452E10
3.000000000000001E-6,1.0000000000000003E-5,1.614247796265278E-6,4.0873486901732374E-7,1.0948176218044323E10,3.5921360045811226E10
9.000000000000002E-6,1.0000000000000003E-5,1.4807720362711307E-6,9.43117947320044E-8,3.3628349857270718E10,3.603718478839009E10
1.5000000000000005E-5,1.0000000000000003E-5,1.4263103607352304E-6,-4.873494334651883E-9,5.7188084600816696E10,3.540035968920661E10
2.100000000000001E-5,1.0000000000000003E-5,1.429161230277252E-6,-3.012421492273116E-8,8.362856518355583E10,3.5552746863114685E10
2.7000000000000006E-5,1.0000000000000003E-5,1.4500554885437011E-6,-3.330632594201898E-8,1.1545877461110736E11,3.488881448402575E10
3.300000000000001E-5,1.0000000000000003E-5,1.47733954714523E-6,-2.7591898813645635E-8,1.5093987364903708E11,3.2400455225708282E10
3.900000000000001E-5,1.0000000000000003E-5,1.498541336481054E-6,-2.086697869239488E-8,1.8716792972456378E11,3.0655962099118843E10
4.500000000000001E-5,1.0000000000000003E-5,1.5160035248038843E-6,-1.5191000046513928E-8,2.4682938241362378E11,3.1448963902379395E10
5.100000000000002E-5,1.0000000000000003E-5,1.5269077036663441E-6,-1.1099428188378615E-8,3.190834615685255E11,2.687674636186693E10
5.700000000000002E-5,1.0000000000000003E-5,1.5339681167670555E-6,-7.0790364289335404E-9,4.1622033066341583E11,2.067781652352055E10
6.300000000000001E-5,1.0000000000000003E-5,1.5407942894678515E-6,-3.0929154778531183E-9,5.080457050012515E11,1.562887605325781E10
6.900000000000002E-5,1.0000000000000003E-5,1.543591814976001E-6,-2.5648149959050017E-9,6.726663526151393E11,-2.821870856761872E9
7.500000000000002E-5,1.0000000000000003E-5,1.5488430778636515E-6,-1.6583220888068866E-9,9.052511349179595E11,-4.185773320129651E10
8.100000000000003E-5,1.0000000000000003E-5,1.5490701532677797E-6,-8.164031632792967E-10,1.092962074344307E12,-1.3321313866012201E11
8.700000000000001E-5,1.0000000000000003E-5,1.5506900025367779E-6,-3.8681144335749047E-10,1.6607198273732231E12,-1.788712766898866E11
9.300000000000002E-5,1.0000000000000003E-5,1.5465450578580503E-6,-8.76344233179596E-10,2.5281059103184526E12,-3.8099617901773987E11
9.900000000000003E-5,1.0000000000000003E-5,1.546017043440255E-6,-3.971366031124594E-11,3.2995742741225713E12,-9.824649848119711E11
1.0500000000000002E-4,1.0000000000000003E-5,1.5470791326306784E-6,8.272566259400986E-10,5.79786780832152E12,-1.6594248113022866E12
1.1100000000000003E-4,1.0000000000000003E-5,1.5487562681661816E-6,-4.416335249473236E-10,1.0296896005569012E13,-5.344878403491548E12
1.1700000000000004E-4,1.0000000000000003E-5,1.5523514484879912E-6,-6.055646296589999E-11,1.604828343118456E13,-1.9555756550953637E13
1.2300000000000004E-4,1.0000000000000003E-5,1.5473982818745302E-6,5.311391145584175E-10,1.0542480928117316E13,-2.6111160767671168E13
1.2900000000000005E-4,1.0000000000000003E-5,1.5476492383055562E-6,-1.690728162482143E-10,-7.292361210872697E12,-2.8791928028175543E13
1.3500000000000003E-4,1.0000000000000003E-5,1.548892475958055E-6,-2.2067497605278865E-10,-7.9314514090059795E12,-1.285971218858294E13
1.4100000000000004E-4,1.0000000000000003E-5,1.5481275303283428E-6,6.50510333196846E-10,-2.981029068538332E12,-9.710976649786902E12
1.4700000000000005E-4,1.0000000000000003E-5,1.5456820477213441E-6,-1.996153069838944E-10,-9.265680842959996E11,-6.488687673428573E12
1.5300000000000003E-4,1.0000000000000003E-5,1.5478719899883176E-6,2.6953005267222425E-10,1.3858865726353955E12,-6.307873707973201E12
1.5900000000000004E-4,1.0000000000000003E-5,1.5471656858298019E-6,3.292807594302688E-10,3.0849148985698257E12,-9.29646052183931E12
1.6500000000000005E-4,1.0000000000000003E-5,1.5490208683195955E-6,-1.328460374654323E-9,4.3221855627220513E12,-1.6642376252671508E13
1.7100000000000004E-4,1.0000000000000003E-5,1.549035286150389E-6,-8.448247442135847E-10,7.790363718603239E12,-2.594193936784544E13
1.7700000000000005E-4,1.0000000000000003E-5,1.549648637178098E-6,4.370311917348448E-10,-1.5479248200762107E13,-3.3919213943908863E13
1.8300000000000006E-4,1.0000000000000003E-5,1.5489307990555757E-6,5.107917463531002E-10,-1.6462095420875057E13,-1.2885333043877242E13
1.8900000000000004E-4,1.0000000000000003E-5,1.5499120424409465E-6,-5.724056234406685E-10,-1.003206567106852E13,-5.087945684844961E12
1.9500000000000005E-4,1.0000000000000003E-5,1.5510323947031547E-6,6.741144513193538E-10,-5.804295489005555E12,-1.7736829770188462E12
2.0100000000000006E-4,1.0000000000000003E-5,1.552249025393304E-6,3.9943935420154653E-10,-3.5820008161185405E12,-7.35184913575585E11
2.0700000000000004E-4,1.0000000000000003E-5,1.550747227870413E-6,-2.644275075385609E-10,-2.118123343140683E12,-4.776992609622447E11
2.1300000000000005E-4,1.0000000000000003E-5,1.5512798933487598E-6,2.1871351696813446E-10,-1.7182798699761252E12,-2.104755740072593E11
2.1900000000000006E-4,1.0000000000000003E-5,1.548872064760317E-6,1.1787184859421726E-9,-1.1902103465791355E12,-7.881388413900409E10
2.2500000000000005E-4,1.0000000000000003E-5,1.545882740023661E-6,1.6765943377557661E-9,-8.637991261536757E11,-2.0769341179372585E10
2.3100000000000006E-4,1.0000000000000003E-5,1.543780557095767E-6,2.9292586659880553E-9,-6.980718062835605E11,-8.631958840814362E9
2.3700000000000007E-4,1.0000000000000003E-5,1.5440231019640713E-6,4.663580153745954E-9,-5.1927222346292816E11,7.731041638557008E9
2.4300000000000008E-4,1.0000000000000003E-5,1.5345175549227374E-6,7.025673902152975E-9,-4.050778748850209E11,1.0690481758630722E10
2.4900000000000004E-4,1.0000000000000003E-5,1.5261165825116633E-6,9.626811110247446E-9,-3.116817832779938E11,2.315844049670673E10
2.5500000000000007E-4,1.0000000000000003E-5,1.512323679027277E-6,1.6005827752086284E-8,-2.509772008401144E11,3.194093698366468E10
2.6100000000000006E-4,1.0000000000000003E-5,1.4989042767654277E-6,2.0541302002887604E-8,-1.9410645890388986E11,3.2636880822798298E10
2.670000000000001E-4,1.0000000000000003E-5,1.479889771818525E-6,2.7171815296866867E-8,-1.483985428870901E11,3.4172924599353878E10
2.730000000000001E-4,1.0000000000000003E-5,1.4509365675807715E-6,3.2342318119990775E-8,-1.1345828954474156E11,3.417204442483978E10
2.790000000000001E-4,1.0000000000000003E-5,1.4297972185616058E-6,3.0029652616224244E-8,-8.401847817539485E10,3.589947943723753E10
2.8500000000000004E-4,1.0000000000000003E-5,1.4252765751664479E-6,6.872477771050609E-9,-5.759077017656263E10,3.5372873804413376E10
2.910000000000001E-4,1.0000000000000003E-5,1.4750054240633035E-6,-9.192538969777214E-8,-3.370971286433717E10,3.588156064791528E10
2.9700000000000006E-4,1.0000000000000003E-5,1.615203715614432E-6,-4.195774998138252E-7,-1.0977394322336245E10,3.6020369226055374E10
3.000000000000001E-6,1.6666666666666667E-5,2.425893105200245E-6,5.482352661158572E-7,1.0976397846494173E10,5.814579230605002E10
9.000000000000002E-6,1.6666666666666667E-5,2.3625502009632842E-6,1.754674119576954E-7,3.468549731904879E10,5.6135146154965836E10
1.5000000000000005E-5,1.6666666666666667E-5,2.31204358392328E-6,1.8894621057593588E-8,5.835662933041106E10,5.72963659716467E10
2.100000000000001E-5,1.6666666666666667E-5,2.3009204806173418E-6,-4.031406296935635E-8,8.499272427658931E10,5.585884246034749E10
2.7000000000000006E-5,1.6666666666666667E-5,2.3051852913903133E-6,-5.3232114579241906E-8,1.1142773614078839E11,5.745007959124795E10
3.300000000000001E-5,1.6666666666666667E-5,2.328541354488832E-6,-5.1367186210190325E-8,1.4689070462179776E11,5.826638808218995E10
3.900000000000001E-5,1.6666666666666667E-5,2.3399725147865134E-6,-4.0010126386831364E-8,1.9257559243358823E11,5.380165107936746E10
4.500000000000001E-5,1.6666666666666667E-5,2.3505956872828774E-6,-2.978571772735014E-8,2.3677820646753253E11,5.145027031896395E10
5.100000000000002E-5,1.6666666666666667E-5,2.3640594454876035E-6,-2.2054008463473618E-8,3.021716864945741E11,4.510280232413891E10
5.700000000000002E-5,1.6666666666666667E-5,2.374486184082919E-6,-1.5518023724679585E-8,3.913706370816626E11,3.5799557852301704E10
6.300000000000001E-5,1.6666666666666667E-5,2.3798831505460452E-6,-9.116803107163232E-9,5.3104132771386127E11,3.821409931843396E10
6.900000000000002E-5,1.6666666666666667E-5,2.386152416429572E-6,-5.687504769661817E-9,6.27199254384495E11,-2.235761749726959E9
7.500000000000002E-5,1.6666666666666667E-5,2.386307302589421E-6,-3.330449148867885E-9,8.649429759663685E11,-1.0010773296899843E10
8.100000000000003E-5,1.6666666666666667E-5,2.385596502379584E-6,-2.3257342966531264E-9,1.131395060619308E12,-1.5418474995347644E11
8.700000000000001E-5,1.6666666666666667E-5,2.389012435761294E-6,-1.663267313852772E-9,1.470323446011825E12,-2.4604225226164435E11
9.300000000000002E-5,1.6666666666666667E-5,2.386848387203647E-6,-2.657599476192391E-10,1.9712602685664937E12,-4.11080128927213E11
9.900000000000003E-5,1.6666666666666667E-5,2.391495284589696E-6,-2.7562774110862777E-9,2.682489118788903E12,-6.754331023357095E11
1.0500000000000002E-4,1.6666666666666667E-5,2.3898039131201055E-6,6.77414229221417E-11,4.44259540067624E12,-2.2234827134204463E12
1.1100000000000003E-4,1.6666666666666667E-5,2.3918427918923475E-6,-1.2738598409760385E-9,6.041887747477154E12,-4.44718620678303E12
1.1700000000000004E-4,1.6666666666666667E-5,2.3878375701994046E-6,4.711399035042006E-12,5.485407780071698E12,-5.926267547806977E12
1.2300000000000004E-4,1.6666666666666667E-5,2.3887016933163467E-6,7.717458477520733E-10,6.396295749665295E12,-1.337074647455907E13
1.2900000000000005E-4,1.6666666666666667E-5,2.389595592246302E-6,-4.925264940251044E-10,1.0541224899575605E12,-1.0277405043207703E13
1.3500000000000003E-4,1.6666666666666667E-5,2.391428897862751E-6,-3.089171052625365E-12,8.50810826909751E10,-1.1576349999666799E13
1.4100000000000004E-4,1.6666666666666667E-5,2.3931829605156515E-6,5.022640451283084E-10,-9.480445354041631E11,-8.724740412013347E12
1.4700000000000005E-4,1.6666666666666667E-5,2.3944959973509582E-6,6.088783118309845E-10,-1.9666828812690454E11,-6.683196001426666E12
1.5300000000000003E-4,1.6666666666666667E-5,2.388203321822359E-6,-3.9777923312952223E-10,3.454923327459209E11,-6.540356835002222E12
1.5900000000000004E-4,1.6666666666666667E-5,2.38524289808348E-6,1.6879971345759806E-10,9.184472662758448E11,-7.931700519511851E12
1.6500000000000005E-4,1.6666666666666667E-5,2.3953522510596816E-6,-9.967216232085716E-10,2.8567620830471094E11,-1.2220425300954352E13
1.7100000000000004E-4,1.6666666666666667E-5,2.395675358198158E-6,-4.683759012691048E-10,-1.9926809371968257E12,-1.0087532306811318E13
1.7700000000000005E-4,1.6666666666666667E-5,2.3870672910624996E-6,-8.129802356171542E-10,-3.8083053768260684E12,-1.0194673849985842E13
1.8300000000000006E-4,1.6666666666666667E-5,2.391703249968975E-6,-3.3711991233134E-10,-8.972475678699756E12,-8.147229791791292E12
1.8900000000000004E-4,1.6666666666666667E-5,2.393516368158209E-6,-5.777110555986348E-10,-6.354205755218915E12,-3.7862137058622085E12
1.9500000000000005E-4,1.6666666666666667E-5,2.395906966996002E-6,2.0100372124252357E-9,-4.024094180218441E12,-2.8308201780205713E12
2.0100000000000006E-4,1.6666666666666667E-5,2.393232922548467E-6,6.9236711384308E-10,-2.8309596093842256E12,-1.0610161947002998E12
2.0700000000000004E-4,1.6666666666666667E-5,2.3853077968490097E-6,7.707031406500146E-10,-1.9428958389771172E12,-4.5360123885192505E11
2.1300000000000005E-4,1.6666666666666667E-5,2.38356858638406E-6,1.3794850139446009E-9,-1.555105438416177E12,-3.0715988347679456E11
2.1900000000000006E-4,1.6666666666666667E-5,2.3839566410997205E-6,2.222097590398006E-9,-1.15965374350355E12,-1.44735119730953E11
2.2500000000000005E-4,1.6666666666666667E-5,2.386136676414124E-6,4.0404985498830625E-9,-8.444778984372765E11,-4.695600720315869E10
2.3100000000000006E-4,1.6666666666666667E-5,2.3852752961092236E-6,5.319515165194758E-9,-6.170365702678287E11,3.9023617368868744E10
2.3700000000000007E-4,1.6666666666666667E-5,2.3789211082774686E-6,9.731980119287495E-9,-5.157022672328966E11,2.9723400252230618E10
2.4300000000000008E-4,1.6666666666666667E-5,2.3746078348382775E-6,1.4299951139752899E-8,-3.7237643117126733E11,5.267491745871619E10
2.4900000000000004E-4,1.6666666666666667E-5,2.3705131974224013E-6,2.139858619821621E-8,-3.012026818675946E11,4.239069639145767E10
2.5500000000000007E-4,1.6666666666666667E-5,2.358824298039601E-6,3.101836301540899E-8,-2.4231582514818054E11,4.794629400768614E10
2.6100000000000006E-4,1.6666666666666667E-5,2.3450132023450637E-6,4.156634634363427E-8,-1.9427488216751068E11,5.650624091538792E10
2.670000000000001E-4,1.6666666666666667E-5,2.3253493008630958E-6,4.9228662915529234E-8,-1.5027685180065402E11,5.575244330921607E10
2.730000000000001E-4,1.6666666666666667E-5,2.309954354600765E-6,5.4035447559927484E-8,-1.1492061634535017E11,5.8439090433590614E10
2.790000000000001E-4,1.6666666666666667E-5,2.3065093972017124E-6,3.717806072275456E-8,-8.250249917024176E10,5.900869438408169E10
2.8500000000000004E-4,1.6666666666666667E-5,2.3124778075016E-6,-1.864215888024804E-8,-5.815334126955832E10,5.715882217158161E10
2.910000000000001E-4,1.6666666666666667E-5,2.3647119067280576E-6,-1.7640094346414554E-7,-3.295123035833958E10,5.6923798559874214E10
2.9700000000000006E-4,1.6666666666666667E-5,2.4307578329446548E-6,-5.55201525650961E-7,-1.0631472386468557E10,5.7296451018851845E10
3.000000000000001E-6,2.333333333333334E-5,3.082240214866453E-6,5.609009924590931E-7,1.1053333755996672E10,7.73182143922194E10
9.000000000000002E-6,2.333333333333334E-5,3.08535598729967E-6,2.1743688261949733E-7,3.252895976956122E10,7.52581719167213E10
1.5000000000000005E-5,2.333333333333334E-5,3.0670218789626614E-6,4.521337978606489E-8,5.552697119727135E10,7.83234866275204E10
2.100000000000001E-5,2.333333333333334E-5,3.048618450908795E-6,-3.545237185985381E-8,8.062657220655124E10,7.54645869667556E10
2.7000000000000006E-5,2.333333333333334E-5,3.0469399086046163E-6,-5.8784022674631196E-8,1.1578919382887723E11,7.558674369179277E10
3.300000000000001E-5,2.333333333333334E-5,3.0497382152782986E-6,-6.138376823419129E-8,1.4888837570495514E11,7.016423670939024E10
3.900000000000001E-5,2.333333333333334E-5,3.053028378718996E-6,-5.138317962801167E-8,1.8401964976299588E11,6.936836441759535E10
4.500000000000001E-5,2.333333333333334E-5,3.0607672568535612E-6,-4.0800777379997106E-8,2.4060852851955145E11,6.903439158524911E10
5.100000000000002E-5,2.333333333333334E-5,3.0704359543057247E-6,-3.021027817519063E-8,3.0681819114306506E11,5.064182674142177E10
5.700000000000002E-5,2.333333333333334E-5,3.071986991721092E-6,-2.1103509358380253E-8,3.8759739204468475E11,4.007716519181259E10
6.300000000000001E-5,2.333333333333334E-5,3.071714754544077E-6,-1.3783829699226447E-8,4.792280050317201E11,3.6192901420890564E10
6.900000000000002E-5,2.333333333333334E-5,3.084788268325272E-6,-9.019194027653454E-9,6.300494375432736E11,-2.825748743601468E10
7.500000000000002E-5,2.333333333333334E-5,3.078452811266054E-6,-6.934371586069692E-9,8.032706166439435E11,-6.711845957855536E10
8.100000000000003E-5,2.333333333333334E-5,3.0869708789592147E-6,-3.1166753201656213E-9,9.62232323534749E11,-1.104500800624848E11
8.700000000000001E-5,2.333333333333334E-5,3.0854310846855425E-6,-2.4323805926003727E-9,1.2620008092916558E12,-2.869324677411471E11
9.300000000000002E-5,2.333333333333334E-5,3.079346729852293E-6,-8.258562852031814E-10,1.6612473547570093E12,-4.933840709998766E11
9.900000000000003E-5,2.333333333333334E-5,3.0764079359197435E-6,-4.837527942134806E-10,2.25790112613723E12,-8.801177118221516E11
1.0500000000000002E-4,2.333333333333334E-5,3.0768316804367967E-6,-7.28237108464525E-11,2.759619080375038E12,-1.7248296102852769E12
1.1100000000000003E-4,2.333333333333334E-5,3.087521534002196E-6,-1.0892656487956481E-9,3.4354402247122144E12,-3.4217392067017397E12
1.1700000000000004E-4,2.333333333333334E-5,3.086964107176406E-6,3.4264623127761867E-10,3.489433620905844E12,-5.138600167314386E12
1.2300000000000004E-4,2.333333333333334E-5,3.0832399150622248E-6,-8.249933479658806E-11,2.6168858718515137E12,-5.101140071383511E12
1.2900000000000005E-4,2.333333333333334E-5,3.077923189769334E-6,3.3916610479932484E-10,1.9820872164498274E12,-6.375833162866629E12
1.3500000000000003E-4,2.333333333333334E-5,3.0796052826106587E-6,3.246111630790876E-10,1.1319966702972368E12,-6.433299336038474E12
1.4100000000000004E-4,2.333333333333334E-5,3.077969655037792E-6,-2.2151481836331168E-10,5.171832880003001E11,-6.053039815783994E12
1.4700000000000005E-4,2.333333333333334E-5,3.0792660881496446E-6,3.6244290781080403E-10,1.989991358360852E11,-5.684970776192495E12
1.5300000000000003E-4,2.333333333333334E-5,3.0798691195528515E-6,-1.495301261749219E-10,1.0356711950314917E11,-5.6067142352473955E12
1.5900000000000004E-4,2.333333333333334E-5,3.086847711836815E-6,-1.364098525901488E-10,8.18499099481305E10,-6.06702008224677E12
1.6500000000000005E-4,2.333333333333334E-5,3.078095365490275E-6,-3.459960649224529E-10,-4.850475321580642E11,-5.803527508803692E12
1.7100000000000004E-4,2.333333333333334E-5,3.0752423508485825E-6,-8.120393156780436E-10,-2.592382260807931E12,-6.88068075761393E12
1.7700000000000005E-4,2.333333333333334E-5,3.0833049061533744E-6,-4.109379774936186E-10,-3.6892646901057344E12,-6.555664300463912E12
1.8300000000000006E-4,2.333333333333334E-5,3.076033681409506E-6,-1.5892342879594958E-10,-3.254016511934604E12,-4.200532902693408E12
1.8900000000000004E-4,2.333333333333334E-5,3.0845431669612375E-6,-2.395130731842647E-10,-3.2635633777464927E12,-2.46747240686933E12
1.9500000000000005E-4,2.333333333333334E-5,3.0786759973851644E-6,8.293141573447434E-10,-2.9548859940819277E12,-1.5528456247536514E12
